game_id,game_type,game_name,game_releasedate,game_developer,game_publisher,game_price,game_discountedprice,game_discountpercent
314450,app,Star Saviors,"May 6, 2016",Sharpened Edge Studios,nan,1.99,1.99,0
314470,app,Heroes of a Broken Land,"Aug 7, 2014",Winged Pixel Inc.,Winged Pixel Inc.,14.99,14.99,0
314490,app,Exodus Demo,"Jun 1, 2013",Galhmac Game Studio,Multi-Form,0,0,0
314500,app,Pixeluvo,"Aug 14, 2014",Pictopotamus,Pictopotamus,34.99,34.99,0
314530,app,Aware,"Feb 18, 2015","Guilherme Nunes Barbosa,Lennie Svensson,Morgan Andersson",Limevision Studios,12.99,12.99,0
314540,app,Paper Monsters Recut,"Oct 23, 2014","Mobot Studios, Inc",Crescent Moon Games LLC,7.99,7.99,0
314570,app,The Sun at Night,"Aug 1, 2014",Minicore Studios,Minicore Studios,4.99,4.99,0
314580,app,Saints Row IV: Game of the Century Edition,"Jul 15, 2014",Deep Silver Volition,Deep Silver,19.99,19.99,0
314610,app,Vincere Totus Astrum,"Feb 20, 2017",Gamesare,Clickteam,3.99,3.99,0
314630,app,The Thin Silence,"Apr 27, 2018",TwoPM Studios,Nkidu Games Inc.,9.99,9.99,0
314650,app,SpaceEngine,"Jun 11, 2019",Vladimir Romanyuk,Vladimir Romanyuk,24.99,18.74,25.01
314680,app,Crypt of the Necrodancer Original Danny Baranowsky Soundtrack,"Jul 30, 2014",Brace Yourself Games,nan,9.99,1.99,80.08
314710,app,Mighty No. 9,"Jun 21, 2016","Comcept,Inti Creates",Deep Silver,19.99,19.99,0
314720,app,ShaderTool,"Apr 1, 2014","Stefan Kraus,Timo Armbruster",BiteTheBytes GmbH,29.99,29.99,0
314730,app,WorldCreator,"Jan 1, 2014","Johannes Rosenberg,Stefan Kraus,Timo Armbruster",BiteTheBytes GmbH,69.99,69.99,0
314760,app,Direct Hit: Missile War,"Mar 1, 2011","Polynetix Studio,WIWD Development",Polynetix StudioWIWD Development,9.99,9.99,0
314790,app,Silence,"Nov 15, 2016",Daedalic Entertainment,Daedalic Entertainment,130.92,42.94,67.2
314810,app,Randal's Monday,"Nov 12, 2014",Nexus Game Studios,Daedalic Entertainment,29.99,5.99,80.03
314830,app,Blackguards 2,"Jan 20, 2015",Daedalic Entertainment,Daedalic Entertainment,14.99,2.99,80.05
314860,app,DayBreak Online,"Jun 13, 2019",LineKong,Global Games,0,0,0
314950,app,Spectre,"Oct 3, 2016",Proscenium,Proscenium,4.99,4.99,0
314980,app,Supreme Ruler Ultimate,"Oct 17, 2014",BattleGoat Studios,BattleGoat Studios,19.99,19.99,0
315060,app,Bloop Reloaded,"Feb 6, 2015",2SD,KISS ltd,0,0,0
315070,app,Blob From Space,"Oct 15, 2014",JosPlays,KISS ltd,5.99,5.99,0
315080,app,Foresight,"Nov 28, 2014",Strides Interactive,mNosGaming,4.99,4.99,0
315110,app,Woah Dave!,"Oct 30, 2014",MiniVisions,Choice Provisions,4.99,4.99,0
315130,app,CO-OP : Decrypted,"Apr 6, 2015",Pixelz Games,Pixelz Games,9.99,9.99,0
315150,app,Fable Anniversary - Scythe Content Pack,"Sep 12, 2014",Lionhead Studios,Xbox Game Studios,9.99,9.99,0
315151,app,Fable Anniversary - Heroes and Villains Content Pack,"Sep 12, 2014",Lionhead Studios,Xbox Game Studios,14.99,14.99,0
315240,app,liteCam Android: No Root Android Screen Recorder,"Jul 29, 2014","RSUPPORT Co., LTD.",RSUPPORT Co. LTD.,9.99,9.99,0
315260,app,Space Hack,"Nov 15, 2005",nan,Meridian4,133.81,86.81,35.12
315320,app,Skilltree Saga,"Dec 4, 2014",Silent Dreams,Headup Games,9.99,9.99,0
315340,app,A.R.E.S. Extinction Agenda EX,"Oct 3, 2014",Extend Studio,ORiGO GAMES,9.99,9.99,0
315392,app,The Crew™ Raid Car Pack,nan,nan,Ubisoft,6.99,6.99,0
315393,app,The Crew™ Speed Car Pack,"Feb 12, 2015",nan,Ubisoft,6.99,6.99,0
315394,app,The Crew™ Extreme Car Pack,"Jan 20, 2015",nan,Ubisoft,6.99,6.99,0
315395,app,The Crew™ Vintage Car Pack,nan,nan,Ubisoft,6.99,6.99,0
315396,app,The Crew™ Season Pass,"Dec 1, 2014",Ivory Tower in collaboration with Ubisoft Reflections,Ubisoft,19.99,19.99,0
315397,app,The Crew™ Street Edition Pack,"Jan 27, 2015",nan,Ubisoft,6.99,6.99,0
315450,app,Bliss,"Dec 8, 2014",Oruji Productions,Oruji Productions,4.99,4.99,0
315460,app,Dig or Die,"Jul 10, 2018",Gaddy Games,Gaddy Games,11.99,11.99,0
315480,app,The Escapist,"Sep 15, 2014",Backstab Games,Backstab Games,4.99,4.99,0
315490,app,Leadwerks Game Engine - SciFi Interior Model Pack,"Jul 30, 2014",Leadwerks Software,nan,9.99,9.99,0
315540,app,The Joylancer: Legendary Motor Knight,"Nov 7, 2014",alpha six productions,Digerati,9.99,9.99,0
315550,app,Taxi,"Aug 22, 2014",Excalibur,Excalibur Publishing,4.99,4.99,0
315610,app,Spud's Quest,"Jul 31, 2014",Mouldy Toof Studios,Clickteam,7.99,7.99,0
315660,app,Trainz: A New Era,"May 14, 2015",N3V Games,Deep Silver,39.99,39.99,0
315670,app,Raiden III Digital Edition,"Sep 25, 2014","Moss Co., Ltd.",H2 Interactive Co. Ltd.,9.99,9.99,0
315680,app,Spellcrafter,"May 4, 2015",Jujubee S.A.,Jujubee S.A.,9.99,9.99,0
315810,app,eden*,"Jan 30, 2015",minori,MangaGamer,0,0,0
315830,app,Daedalus - No Escape,"Oct 28, 2014",Patrice Meneguzzi,Patrice Meneguzzi,4.99,4.99,0
315850,app,Amazing Princess Sarah,"Aug 18, 2014",Haruneko Entertainment,Haruneko Entertainment,4.99,4.99,0
315920,app,Stonerid,"Dec 18, 2013",Enitvare,Enitvare,14.97,5.22,65.13
315940,app,Top Hat,"Jul 31, 2014",N94Games,N94Games,0.99,0.99,0
315960,app,Plague Inc: Evolved Soundtrack,"Sep 10, 2014",Ndemic Creations,nan,4.99,4.99,0
315990,app,Modding Tool add-on for Rulers of Nations,"Jul 25, 2014",Eversim,Eversim,12.99,12.99,0
316010,app,Magic Duels,"Jul 29, 2015",Stainless Games Ltd.,Wizards of the Coast LLC,0,0,0
316020,app,Hangeki,"Aug 11, 2014",Pentavera,Pentavera,9.99,9.99,0
316050,app,Rodina Demo,"Jul 28, 2014",Elliptic Games,Elliptic Games,0,0,0
316060,app,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC9 Variety Pack 3,"Oct 21, 2014","CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment,1.99,1.99,0
316080,app,Parcel,"Apr 22, 2015",Polar Bunny Ltd,Polar Bunny Ltd,4.99,4.99,0
316090,app,Bravada Demo,"Aug 25, 2014",Interbellum team,Interbellum team,0,0,0
316140,app,Appointment With FEAR,"Aug 26, 2014",Tin Man Games,Tin Man Games,4.99,4.99,0
316160,app,Broken Sword 4 - the Angel of Death,"Sep 15, 2006",Sumo Digital Ltd,Revolution Software Ltd,5.99,5.99,0
316180,app,A City Sleeps™,"Oct 16, 2014","Harmonix Music Systems, Inc",Harmonix Music Systems Inc,9.99,9.99,0
316320,app,Disney•Pixar Cars Toon: Mater's Tall Tales,"Oct 19, 2010",Papaya Studio,Disney Interactive,19.99,19.99,0
316370,app,Wave of Darkness,"Nov 5, 2015",Dreamatrix,Dreamatrix ,29.99,29.99,0
316410,app,Claptastic Voyage and Ultimate Vault Hunter Upgrade Pack 2,"Mar 24, 2015","2K Australia,Gearbox Software,Aspyr (Mac),Aspyr (Linux)",2KAspyr (Mac),9.99,3.29,67.07
316420,app,The Curse of the Werewolves,"Sep 1, 2014",Nordcurrent,Nordcurrent,9.99,9.99,0
316430,app,Battle of Empires : 1914-1918,"Jul 22, 2015",Great War Team,Best Way Soft,8.99,8.99,0
316442,app,DW8XLCE - OLD COSTUME PACK 1,"Aug 6, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,2.99,2.99,0
316443,app,DW8XLCE - OLD COSTUME PACK 2,"Aug 6, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,2.99,2.99,0
316446,app,DW8XLCE - POWERFUL WEAPON PACK,"Aug 6, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,4.99,4.99,0
316480,app,Shadow Puppeteer,"Sep 29, 2014",Sarepta studio,Snow Cannon Games,14.99,14.99,0
316490,app,Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,"Jul 28, 2014","SmiteWorks USA, LLC",nan,5.99,5.99,0
316491,app,Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,"Jul 28, 2014","SmiteWorks USA, LLC",nan,5.99,5.99,0
316520,app,My Lands: Swift Rise - Extended DLC Pack,"Sep 16, 2014","Gravvit Ltd,Forbes  Consult Ltd",nan,69.99,69.99,0
316540,app,My Lands: Nomad - Artifact DLC Pack,"Sep 16, 2014","Gravvit Ltd,Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,99.99,99.99,0
316541,app,My Lands: Elf Ranger - Artifact DLC Pack,"Sep 16, 2014","Gravvit Ltd,Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,89.99,89.99,0
316542,app,My Lands: Age of Prosperity - Premium DLC Pack,"Sep 16, 2014","Gravvit Ltd,Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,19.99,19.99,0
316560,app,Freedom Planet - Official Soundtrack,"Jul 21, 2014",GalaxyTrail,nan,6.99,6.99,0
316590,app,Vertiginous Golf - Gold Pack Upgrade,"May 6, 2015",Kinelco & Lone Elk Creative,nan,9.99,9.99,0
316600,app,QP Shooting - Dangerous!!,"Nov 14, 2014",Orange_Juice,Fruitbat Factory,7.99,7.99,0
316620,app,Space Galaxy - Graphics Pack,"Aug 22, 2014",Roencia,Roencia Game Creators,14.99,14.99,0
316630,app,Character Creator - Graphics Pack,"Aug 22, 2014",Roencia,Roencia Game Creators,5.99,5.99,0
316640,app,The Maker's Eden - Soundtrack,"Jul 30, 2014","Screwy Lightbulb,Abstraction",Screwy Lightbulb,4.99,4.99,0
316650,app,Fantasy Grounds - C&C: Classic Monsters,"Jul 29, 2014","SmiteWorks USA, LLC",nan,19.99,19.99,0
316651,app,Fantasy Grounds - C&C: Of Gods and Monsters,"Jul 31, 2014","SmiteWorks USA, LLC",nan,19.99,19.99,0
316660,app,Toast Time,"Aug 27, 2014",Force Of Habit,Force Of Habit,4.99,4.99,0
316670,app,Cognition - Original Soundtrack Vol 1,"Jul 31, 2014",Phoenix Online Studios,nan,5.99,5.99,0
316671,app,Cognition - Original Soundtrack Vol 2,"Jul 1, 2014",Phoenix Online Studios,nan,5.99,5.99,0
316680,app,Black Ice Original Soundtrack - Level One,"Jul 28, 2014",V-Axys,nan,4.99,4.99,0
316700,app,Front Page Sports Football,"Oct 2, 2014",Cyanide Studio,Cyanide Studio,9.99,9.99,0
316720,app,planetarian ~the reverie of a little planet~,"Nov 29, 2004",VisualArts/Key,Sekai Project,9.99,9.99,0
316740,app,Biglands: A Game Made By Kids,"Aug 25, 2014",GammaLateral,GammaLateral,4.99,4.99,0
316790,app,Grim Fandango Remastered,"Jan 26, 2015",Double Fine Productions,Double Fine Productions,14.99,14.99,0
316810,app,Shadowcrypt,"Jul 7, 2014",One-bit Punch,One-bit Punch,4.99,4.99,0
316840,app,The Sacred Tears TRUE,"Sep 25, 2014",AlphaNuts,Nyu Media,9.99,9.99,0
316865,app,DW8XLCE - WEAPON SYSTEM PACK,"Aug 20, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,5.99,5.99,0
316866,app,DW8XLCE - NEW STAGE & ANIMAL PACK,"Aug 20, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,15.99,15.99,0
316867,app,DW8XLCE - NEW STAGE & CAMP SYMBOL PACK,"Aug 20, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,19.99,19.99,0
316868,app,DW8XLCE - SOLDIER & OFFICER UNIFORM SET,"Aug 20, 2014","KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,4.99,4.99,0
316869,app,DW8XLCE - JAPANESE VOICE OPTION,Aug-14,"KOEI TECMO GAMES CO., LTD.",KOEI TECMO GAMES CO. LTD.,0,0,0
316890,app,Calvino Noir,"Aug 27, 2015",Calvino Noir Limited,Calvino Noir Limited,6.99,6.99,0
316910,app,Tales of Maj'Eyal - Ashes of Urh'Rok,"Oct 27, 2014",Netcore Games,Netcore Games,3.99,3.99,0
316930,app,Kings of Kung Fu,"Jun 25, 2015",Jae Lee Productions,Digital Tribe,9.99,9.99,0
316950,app,War Operations,"Sep 18, 2014",Dynamic Games,Strategy First,3.99,3.99,0
316961,app,Black Shark 2: Republic Campaign,"Nov 16, 2015",Eagle Dynamics SA,The Fighter Collection,9.99,9.99,0
316963,app,Su-27: The Ultimate Argument Campaign,"Jan 12, 2015",Eagle Dynamics,The Fighter Collection,9.99,9.99,0
316964,app,DCS: MiG-21Bis,"Oct 2, 2014",Magnitude 3 LLC,Eagle Dynamics SA,49.99,49.99,0
316966,app,DCS: C-101 Aviojet,"Feb 14, 2019",AvioDev,Eagle Dynamics SA,59.99,59.99,0
316967,app,DCS: MiG-15Bis,"Mar 13, 2015",Belsimtek,The Fighter CollectionEagle Dynamics SA,49.99,49.99,0
316970,app,The Waste Land,"Sep 16, 2014",Fledermaus,Digital Tribe,9.99,9.99,0
317030,app,Fatty Bear's Birthday Surprise,"Mar 26, 1993",Humongous Entertainment,Humongous EntertainmentNightdive Studios,6.99,6.99,0
317040,app,The Original Strife: Veteran Edition,"May 31, 1996",Rogue Entertainment,Nightdive Studios,9.99,9.99,0
317070,app,Farming World - Jam Factory,"Sep 9, 2014",Excalibur Publishing,Excalibur,0,0,0
317080,app,MotorSport Revolution,"Jan 15, 2015",Ghost Machine,Ghost Machine,14.99,14.99,0
317150,app,AI War: Destroyer of Worlds,"Aug 18, 2014","Arcen Games, LLC",Arcen Games LLC,4.99,4.99,0
317201,app,Lords of the Fallen - Demonic Weapon Pack,"Oct 28, 2014","CI Games,Deck 13",CI Games,1.99,1.99,0
317202,app,Lords of the Fallen - The Foundation Boost,"Oct 28, 2014","CI Games,Deck 13",CI Games,1.99,1.99,0
317203,app,Lords of the Fallen - The Arcane Boost,"Oct 28, 2014","CI Games,Deck 13",CI Games,1.99,1.99,0
317208,app,Lords of the Fallen - Lion Heart Pack,"Oct 28, 2014","CI Games,Deck 13",CI Games,1.99,1.99,0
317250,app,Airscape - The Fall of Gravity,"Aug 11, 2015",Cross-Product,EQGames,4.99,4.99,0
317280,app,Solstice,"Mar 23, 2016",MoaCube,MoaCube,19.99,19.99,0
317300,app,Roommates,"Feb 12, 2014",Winter Wolves,Winter Wolves,475.6,367.96,22.63
317320,app,Nelly Cootalot: The Fowl Fleet,"Mar 22, 2016","Alasdair Beckett-King,Application Systems Heidelberg",Application Systems Heidelberg,19.99,19.99,0
317330,app,Defenders of Time,"Nov 4, 2014",Four Lights,Four Lights,0,0,0
317350,app,Super Time Force Ultra - Soundtrack,"Aug 25, 2014","Capybara Games,6955",Capybara Games,7.99,7.99,0
317380,app,War on Folvos,"Sep 25, 2006",Lonely Troops,Lonely Troops,3.99,0.99,75.19
317410,app,Color Symphony,"Sep 15, 2014",REMIMORY,REMIMORY,0,0,0
317440,app,Quantum Rush Champions,"Dec 4, 2014",GameArt Studio GmbH,GameArt Studio GmbH,9.99,9.99,0
317470,app,Cubic Castles,"Aug 13, 2014",Cosmic Cow LLC,Cosmic Cow LLC,0,0,0
317480,app,SpeedRunners - Youtuber Pack 1,"Oct 20, 2014",DoubleDutch Games,tinyBuild,2.99,2.99,0
317490,app,SpeedRunners - Youtuber Pack 2,"Oct 20, 2014",DoubleDutch Games,tinyBuild,2.99,2.99,0
317500,app,S.K.I.L.L. - Special Force 2 - Infantry Pack,"Sep 12, 2013","Dragonfly GF Co., LTD",Gameforge 4D GmbH,19.99,19.99,0
317510,app,Beyond Gravity,"Sep 23, 2014",Qwiboo Ltd,Qwiboo Ltd,1.99,1.99,0
317530,app,Congo,"Mar 21, 2016",Big Red Eight,nan,4.99,4.99,0
317540,app,Bionic Heart 2 Bonus Content,"Sep 22, 2014",Winter Wolves,nan,475.6,367.96,22.63
317550,app,Roommates Bonus Content,"Oct 15, 2014",Winter Wolves,Winter Wolves,475.6,367.96,22.63
317560,app,Classroom Aquatic Demo,"Aug 7, 2014",Sunken Places,Sunken Places,0,0,0
317580,app,Disney•Pixar Toy Story Mania!,"Apr 9, 2010",Papaya Studio,Disney Interactive,19.99,19.99,0
317600,app,Company of Heroes: Eastern Front,"Jan 21, 2010",Archaic Entertainment,Archaic Entertainment,0,0,0
317620,app,Space Hulk: Ascension,"Nov 12, 2014",Full Control Studios,Full Control,29.99,29.99,0
317660,app,Call of Duty®: Advanced Warfare - Season Pass,Nov-14,"Sledgehammer Games,Raven Software",Activision,49.99,49.99,0
317690,app,Trainz Simulator DLC: CONTZ Pack - Standard Edition,"Aug 12, 2014",N3V Games,nan,10.99,10.99,0
317710,app,Velocibox,"Sep 8, 2014",Shawn Beck,Shawn Beck,7.99,7.99,0
317720,app,Tiestru,"Aug 20, 2014",Warlock Arts,Warlock Arts,9.99,9.99,0
317730,app,REVERSE SIDE,"Jul 30, 2015",REEW GAMES,REEW GAMES,13.99,13.99,0
317760,app,Always Sometimes Monsters Demo,"Aug 13, 2014",Vagabond Dog,Devolver Digital,0,0,0
317790,app,Rexaura,"Dec 10, 2014",Benjamin Bryant,Benjamin Bryant,0,0,0
317820,app,Guild of Dungeoneering,"Jul 14, 2015",Gambrinous,Versus Evil,14.99,14.99,0
317833,app,Fantasy Grounds - Deadlands Noir - Figure Flats (Token Pack),"Aug 6, 2014","SmiteWorks USA, LLC",nan,6.99,6.99,0
317840,app,Dokuro,"Dec 8, 2014","GAME ARTS Co., Ltd.",GungHo Online Entertainment America Inc.,9.99,9.99,0
317850,app,Company of Heroes 2 - Ardennes Assault,"Nov 17, 2014","Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",SEGAFeral Interactive (Mac),19.99,19.99,0
317880,app,Runers - Soundtrack,"Sep 2, 2014",LGK Games,Mastertronic,2.99,2.99,0
317890,app,Lovely Planet OST,"Aug 6, 2014","QUICKTEQUILA,Calum Bowen",tinyBuild,2.99,2.99,0
317910,app,Depth Hunter 2: Deep Dive Demo,"Aug 20, 2014",Biart Company LLC,Biart Company LLC,0,0,0
317920,app,Hills Of Glory 3D,"May 28, 2015","AMA,Mando Productions",Plug In Digital,4.99,4.99,0
317940,app,Karmaflow: The Rock Opera Videogame - Act I & Act II,"May 6, 2015",Basecamp Games,Basecamp Games,4.99,4.99,0
317950,app,KEL Reaper of Entropy,"Nov 18, 2014",Tavern Games,Stained Glass Llama,1.99,1.99,0
317970,app,Dusk 12,"Aug 28, 2009",Orion Games,Buka Entertainment,3.99,3.99,0
318020,app,Act of Aggression - Reboot Edition,"Sep 2, 2015",Eugen Systems,Focus Home Interactive,29.99,29.99,0
318050,app,Trainz Simulator DLC: CONTZ Pack - Basic Edition,"Aug 12, 2014",N3V Games,N3V Games,5.99,5.99,0
318090,app,DICETINY: The Lord of the Dice,"Jul 22, 2016",Fakedice,JnK,4.99,4.99,0
318100,app,AXYOS,"Aug 1, 2018",Axyos Games,Axyos Games,4.99,4.99,0
318130,app,Doom & Destiny,"Aug 26, 2011",Heartbit Interactive,Heartbit Interactive,9.99,9.99,0
318170,app,Gabriel Knight - Sins of the Fathers Demo,"Oct 20, 2014","Phoenix Online Studios,Pinkerton Road Studio",Pinkerton Road Studio,0,0,0
318220,app,Enforcer: Police Crime Action,"Oct 24, 2014",Odin Game Studio,Excalibur Publishing,19.99,19.99,0
318230,app,Convoy,"Apr 21, 2015",Convoy Games,Indietopia Games ,14.99,14.99,0
318260,app,Supreme: Pizza Empire,"Jan 9, 2015",Nexeon Studios,Nexeon Studios,9.99,9.99,0
318290,app,Wargame Red Dragon - Second Korean War DLC,"Sep 2, 2014",Eugen Systems,Focus Home Interactive,0,0,0
318300,app,Phineas and Ferb: New Inventions,"Feb 10, 2012",PIPE Studio,Disney Interactive,19.99,19.99,0
318310,app,Choice of the Deathless,"Dec 20, 2013",Choice of Games,Choice of Games,501.87,31.38,93.75
318320,app,Choice of the Deathless Demo,"Dec 20, 2013",Choice of Games,Choice of Games,0,0,0
318330,app,Mecha Ace,"Jun 13, 2014",Choice of Games,Choice of Games,501.87,424.72,15.37
318340,app,Mecha Ace Demo,"Jun 13, 2014",Choice of Games,Choice of Games,0,0,0
318350,app,Disney Fairies: Tinker Bell's Adventure,"Oct 6, 2014",Gamestar,Disney Interactive,19.99,19.99,0
318390,app,Middle-earth: Shadow of Mordor - Lord of the Hunt,"Dec 16, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),9.99,9.99,0
318400,app,Middle-earth: Shadow of Mordor - Test of Speed,nan,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),2.99,2.99,0
318401,app,Middle-earth: Shadow of Mordor - Test of Wisdom,"Oct 21, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",Warner Bros. Interactive EntertainmentFeral Interactive (Mac),2.99,2.99,0
318402,app,Middle-earth: Shadow of Mordor - Endless Challenge,"Oct 28, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",Warner Bros. Interactive EntertainmentFeral Interactive (Mac),2.99,2.99,0
318410,app,Middle-earth: Shadow of Mordor - Berserks Warband,"Dec 2, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",Warner Bros. Interactive EntertainmentFeral Interactive (Mac),1.99,1.99,0
318411,app,Middle-earth: Shadow of Mordor - Blood Hunters Warband,"Jan 27, 2015","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),1.99,1.99,0
318412,app,Middle-earth: Shadow of Mordor - Skull Crushers Warband,"Nov 18, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),1.99,1.99,0
318414,app,Middle-earth: Shadow of Mordor - Flesh Burners Warband,"Dec 9, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",Warner Bros. Interactive EntertainmentFeral Interactive (Mac),1.99,1.99,0
318420,app,Middle-earth: Shadow of Mordor - The Bright Lord,"Feb 24, 2015","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),9.99,9.99,0
318430,app,Squishy the Suicidal Pig,"Oct 23, 2014","Tomi Maarela,Elias Viglione",Panic Art Studios,5.99,5.99,0
318440,app,Cubesis,"Aug 22, 2014",Wonderful Tree Studio,Wastelands Interactive,4.99,4.99,0
318450,app,The Maker's Eden Demo,"Aug 11, 2014",Screwy Lightbulb,Screwy Lightbulb,0,0,0
318480,app,Burnstar,"Mar 18, 2015",Nerve Software LLC,Nerve Software LLC,4.99,4.99,0
318490,app,LA Cops Soundtrack,"Apr 1, 2015",Modern Dream,Team17 Digital Ltd,0,0,0
318511,app,Euro Truck Simulator 2 - Czech Paint Jobs Pack,"Oct 24, 2014",SCS Software,SCS Software,0.99,0.99,0
318520,app,Euro Truck Simulator 2 - Christmas Paint Jobs Pack,"Dec 3, 2014",SCS Software,SCS Software,1.99,1.99,0
318521,app,Euro Truck Simulator 2 - Raven Truck Design Pack,"Dec 8, 2014",SCS Software,SCS Software,1.99,1.99,0
318550,app,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,"Sep 30, 2014","Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",WB GamesFeral Interactive (Mac),9.99,9.99,0
318560,app,Unlimited Escape 2,"Apr 22, 2015",Carlo D'Apostoli Projects,Strategy First,4.99,4.99,0
318570,app,Hunters Of The Dead,"Sep 4, 2014",Traptics,Strategy First,4.99,4.99,0
318591,app,Shadowgate - Special Edition DLC,"Aug 21, 2014",Zojoi,Zojoi,9.99,9.99,0
318600,app,The Flame in the Flood,"Feb 24, 2016",The Molasses Flood,The Molasses FloodCurve Digital,14.99,14.99,0
318640,app,Hero of Many - Original Soundtrack,"Sep 15, 2014",Trickster Arts,nan,0,0,0
318650,app,SunAge: Battle for Elysium,"Dec 15, 2014",vertex4 entertainment ltd.,vertex4 entertainment ltd.,14.99,14.99,0
318690,app,Cargo 3,"Dec 8, 2014",Vinci Games,Vinci Games,4.99,4.99,0
318710,app,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,"Oct 28, 2014","CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment,1.99,1.99,0
318740,app,Disney The Princess and the Frog,"Nov 17, 2009",Griptonite Games,Disney Interactive,19.99,19.99,0
318770,app,Deep Fritz 14 DLC,"Sep 22, 2014",ChessBase,Viva Media,19.99,19.99,0
318780,app,Dark Scavenger Demo,"Aug 22, 2014",Psydra Games LLC,Psydra Games LLC,0,0,0
